#TYPE System.Diagnostics.Eventing.Reader.EventLogRecord
"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:41:57.866
ProcessGuid: {39e13812-d6b5-651a-c401-000000000b00}
ProcessId: 3840
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe -RegisterDevice -Periodic
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=82472A84BCBB4009ADD338200F8E853FE4C5EAFE2E2C3A2D711B85BF29B72D54
ParentProcessGuid: {39e13812-cc75-651a-1a00-000000000b00}
ParentProcessId: 1324
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","46","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:41:57",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:41:57.849
ProcessGuid: {39e13812-d6b5-651a-c301-000000000b00}
ProcessId: 4500
Image: C:\Windows\System32\provtool.exe
FileVersion: 10.0.22621.608 (WinBuild.160101.0800)
Description: Provisioning package runtime processing tool
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: provtool
CommandLine: ""C:\Windows\system32\ProvTool.exe"" /turn 5 /source LogonIdleTask
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B46ABC28F1FBA013522E042CBC941A80812E7EDC095AD4B7C5E5E9FD83AEB31F
ParentProcessGuid: {39e13812-cc75-651a-1a00-000000000b00}
ParentProcessId: 1324
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","45","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:41:57",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:41:57.793
ProcessGuid: {39e13812-d6b5-651a-c201-000000000b00}
ProcessId: 4292
Image: C:\Windows\UUS\amd64\MoUsoCoreWorker.exe
FileVersion: 923.330.111.0
Description: MoUSO Core Worker Process
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: MoUSOCoreWorker.exe
CommandLine: C:\Windows\uus\AMD64\MoUsoCoreWorker.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=3E259A8D971F0EA14C52F933ECA549639893321D97D1DE3CCFF3E176CE235D0A
ParentProcessGuid: {39e13812-cd19-651a-c300-000000000b00}
ParentProcessId: 1708
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s UsoSvc
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","44","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:41:57",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:40:43.415
ProcessGuid: {39e13812-d53c-651a-bf01-000000000b00}
ProcessId: 1980
Image: C:\Windows\System32\audiodg.exe
User: NT AUTHORITY\LOCAL SERVICE","5","3",,"4","5","0","-9223372036854775808","43","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:40:43",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:40:38.811
ProcessGuid: {39e13812-d53a-651a-bb01-000000000b00}
ProcessId: 3820
Image: C:\Windows\System32\smartscreen.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","42","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:40:38",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:39:40.529
ProcessGuid: {39e13812-d3dc-651a-b301-000000000b00}
ProcessId: 8416
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","41","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:39:40",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:37:56.477
ProcessGuid: {39e13812-d540-651a-c001-000000000b00}
ProcessId: 9100
Image: C:\Windows\regedit.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","40","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:37:56",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:36:56.801
ProcessGuid: {39e13812-d4d9-651a-b801-000000000b00}
ProcessId: 5164
Image: C:\Windows\servicing\TrustedInstaller.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","39","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:36:56",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:36:56.784
ProcessGuid: {39e13812-d4d9-651a-b901-000000000b00}
ProcessId: 4020
Image: C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.22621.1626_none_e930f5a242f053dd\TiWorker.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","38","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:36:56",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:36:25.690
ProcessGuid: {39e13812-d4a7-651a-b501-000000000b00}
ProcessId: 5452
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
User: NT AUTHORITY\NETWORK SERVICE","5","3",,"4","5","0","-9223372036854775808","37","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:36:25",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:36:25.690
ProcessGuid: {39e13812-d4a7-651a-b401-000000000b00}
ProcessId: 3308
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
User: NT AUTHORITY\LOCAL SERVICE","5","3",,"4","5","0","-9223372036854775808","36","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:36:25",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:36:02.535
ProcessGuid: {39e13812-cd1a-651a-c500-000000000b00}
ProcessId: 4024
Image: C:\Windows\UUS\amd64\MoUsoCoreWorker.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","35","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:36:02",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:36:00.259
ProcessGuid: {39e13812-d514-651a-ba01-000000000b00}
ProcessId: 3912
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","34","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:36:00",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:35:46.836
ProcessGuid: {39e13812-d542-651a-c101-000000000b00}
ProcessId: 3152
Image: C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Touch Keyboard and Handwriting Panel
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: TabTip.exe
CommandLine: /QuitInfo:0000000000000210;0000000000000290; /ManualLaunch 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=42B236B410676BF154ECFF005E90384D54E940AB05FBF17EF1876B3546BC691B
ParentProcessGuid: {39e13812-cc77-651a-3400-000000000b00}
ParentProcessId: 2504
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","33","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:46",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:35:46.827
ProcessGuid: {39e13812-d53b-651a-be01-000000000b00}
ProcessId: 8324
Image: C:\Windows\System32\ctfmon.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","32","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:46",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:35:44.388
ProcessGuid: {39e13812-d4a7-651a-b601-000000000b00}
ProcessId: 2920
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","31","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:44",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:35:44.061
ProcessGuid: {39e13812-d540-651a-c001-000000000b00}
ProcessId: 9100
Image: C:\Windows\regedit.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Registry Editor
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: REGEDIT.EXE
CommandLine: ""C:\Windows\regedit.exe"" 
CurrentDirectory: C:\Windows\system32\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-7759-030000000000}
LogonId: 0x35977
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA256=93A813D746606E10D35D34DA32667DBB51A57EAC32DAFECF7A3F0C0557339B60
ParentProcessGuid: {39e13812-cc83-651a-6300-000000000b00}
ParentProcessId: 4656
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","30","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:44",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:35:44.014
ProcessGuid: {39e13812-d53b-651a-bd01-000000000b00}
ProcessId: 5216
Image: C:\Windows\System32\consent.exe
User: NT AUTHORITY\SYSTEM","5","3",,"4","5","0","-9223372036854775808","29","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:44",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:35:40.275
ProcessGuid: {39e13812-d53c-651a-bf01-000000000b00}
ProcessId: 1980
Image: C:\Windows\System32\audiodg.exe
FileVersion: 10.0.22621.1344 (WinBuild.160101.0800)
Description: Windows Audio Device Graph Isolation 
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: audioadg.exe
CommandLine: C:\Windows\system32\AUDIODG.EXE 0x0000000000000488 0x000000000000047C
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {39e13812-cc75-651a-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=BFE63074109F7C83C3C9BC128084E4C0DDA026F57F8F2F429C70EB5960EDE270
ParentProcessGuid: {39e13812-cc77-651a-3300-000000000b00}
ParentProcessId: 2436
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p
ParentUser: NT AUTHORITY\LOCAL SERVICE","1","5",,"4","1","0","-9223372036854775808","28","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:40",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:35:39.662
ProcessGuid: {39e13812-d53b-651a-be01-000000000b00}
ProcessId: 8324
Image: C:\Windows\System32\ctfmon.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: CTF Loader
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: CTFMON.EXE
CommandLine: ""ctfmon.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=7E067B7DA5DA60458B5F7D5A99BC7C7C1F41999CD2559985F09267B1EC2E56EC
ParentProcessGuid: {39e13812-cc77-651a-3400-000000000b00}
ParentProcessId: 2504
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","27","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:39",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:35:39.141
ProcessGuid: {39e13812-d53b-651a-bd01-000000000b00}
ProcessId: 5216
Image: C:\Windows\System32\consent.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Consent UI for administrative applications
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: consent.exe
CommandLine: consent.exe 5152 258 000001C2AA06AE80
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {39e13812-cc74-651a-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=8846219FBC8A8AF3717B7F7DD82EB4C66C622CC8A6FB885EC0B7DAE707C22AA4
ParentProcessGuid: {39e13812-cc8a-651a-6b00-000000000b00}
ParentProcessId: 5152
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Appinfo
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","26","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:39",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process terminated:
RuleName: -
UtcTime: 2023-10-02 14:35:38.928
ProcessGuid: {39e13812-d53a-651a-bc01-000000000b00}
ProcessId: 8460
Image: C:\Windows\regedit.exe
User: dndlove\dndlo","5","3",,"4","5","0","-9223372036854775808","25","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:38",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process terminated (rule: ProcessTerminate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:35:38.895
ProcessGuid: {39e13812-d53a-651a-bc01-000000000b00}
ProcessId: 8460
Image: C:\Windows\regedit.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Registry Editor
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: REGEDIT.EXE
CommandLine: ""C:\Windows\regedit.exe"" 
CurrentDirectory: C:\Windows\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=93A813D746606E10D35D34DA32667DBB51A57EAC32DAFECF7A3F0C0557339B60
ParentProcessGuid: {39e13812-cc83-651a-6300-000000000b00}
ParentProcessId: 4656
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: dndlove\dndlo","1","5",,"4","1","0","-9223372036854775808","24","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:38",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2023-10-02 14:35:38.504
ProcessGuid: {39e13812-d53a-651a-bb01-000000000b00}
ProcessId: 3820
Image: C:\Windows\System32\smartscreen.exe
FileVersion: 10.0.22621.1344 (WinBuild.160101.0800)
Description: Windows Defender SmartScreen
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: smartscreen.exe
CommandLine: C:\Windows\System32\smartscreen.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: dndlove\dndlo
LogonGuid: {39e13812-cc80-651a-ac59-030000000000}
LogonId: 0x359AC
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=F5B78C34E1E2584C890E042BB4E838C55AB87FC7C6AE0D35AA8FE5DB8CB2D927
ParentProcessGuid: {39e13812-cc74-651a-0d00-000000000b00}
ParentProcessId: 996
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","23","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","7304","7340","dndlove","S-1-5-18","2023-10-02 ?? 11:35:38",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","??","??","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
